Time (sec),SetpointLivingZone,Text.T
1247400,21,2.2528
1248300,21,2.24604
1249200,21,2.23931
1250100,21,2.23261
1251000,21,2.22593
1251900,21,2.21927
1252800,21,2.21265
1253700,21,2.20606
1254600,21,2.1995
1255500,21,2.19297
1256400,21,2.18648
1257300,21,2.18002
1258200,21,2.1736
1259100,21,2.16722
1260000,21,2.16088
1260900,21,2.15458
1261800,21,2.14833
1262700,21,2.14212
1263600,21,2.13595
1264500,21,2.12983
1265400,21,2.12376
1266300,21,2.11774
1267200,21,2.11178
1268100,21,2.10586
1269000,21,2.1
1269900,21,2.09419
1270800,21,2.08844
1271700,21,2.08274
1272600,21,2.0771
1273500,21,2.0715
1274400,21,2.06595
1275300,21,2.06045
1276200,21,2.05499
1277100,21,2.04958
1278000,21,2.04421
1278900,21,2.03889
1279800,21,2.0336
1280700,21,2.02835
1281600,21,2.02314
1282500,21,2.01797
1283400,21,2.01283
1284300,21,2.00772
1285200,21,2.00265
1286100,21,1.99761
1287000,21,1.99259
1287900,16,1.98761
1288800,16,1.98265
1289700,16,1.97771
1290600,16,1.9728
1291500,16,1.96791
1292400,16,1.96304
1293300,16,1.95819
1294200,16,1.95336
1295100,16,1.94855
1296000,16,1.94375
1296900,16,1.93897
1297800,16,1.93419
1298700,16,1.92943
1299600,16,1.92468
1300500,16,1.91994
1301400,16,1.9152
1302300,16,1.91047
1303200,16,1.90574
1304100,16,1.90102
1305000,16,1.8963
1305900,16,1.89157
1306800,16,1.88685
1307700,16,1.88212
1308600,16,1.87739
1309500,16,1.87266
1310400,16,1.86791
1311300,16,1.86316
1312200,16,1.8584
1313100,16,1.85363
1314000,16,1.84884
1314900,16,1.84404
1315800,16,1.83923
1316700,16,1.8344
1317600,16,1.82955
1318500,16,1.82468
1319400,16,1.81979
1320300,16,1.81488
1321200,21,1.80995
1322100,21,1.80499
1323000,21,1.8
1323900,21,1.795
1324800,21,1.79
1325700,21,1.785
1326600,21,1.78
1327500,21,1.775
1328400,21,1.77
1329300,21,1.765
1330200,21,1.76
1331100,21,1.755
1332000,21,1.75
1332900,21,1.745
1333800,21,1.74
1334700,21,1.735
1335600,21,1.73
1336500,21,1.725
1337400,21,1.72
1338300,21,1.715
1339200,21,1.71
1340100,21,1.705
1341000,21,1.7
1341900,21,1.695
1342800,21,1.69
1343700,21,1.685
1344600,21,1.68
1345500,21,1.675
1346400,21,1.67
1347300,21,1.665
1348200,21,1.66
1349100,21,1.655
1350000,21,1.65
1350900,21,1.645
1351800,21,1.64
1352700,21,1.635
1353600,21,1.63
1354500,21,1.625
1355400,21,1.62
1356300,21,1.615
1357200,21,1.61
1358100,21,1.605
1359000,21,1.6
1359900,21,1.595
1360800,21,1.59
1361700,21,1.585
1362600,21,1.58
1363500,21,1.575
1364400,21,1.57
1365300,21,1.565
1366200,21,1.56
1367100,21,1.555
1368000,21,1.55
1368900,21,1.545
1369800,21,1.54
1370700,21,1.535
1371600,21,1.53
1372500,21,1.525
1373400,21,1.52
1374300,16,1.515
1375200,16,1.51
1376100,16,1.505
1377000,16,1.5
1377900,16,1.495
1378800,16,1.49
1379700,16,1.485
1380600,16,1.48
1381500,16,1.475
1382400,16,1.47
1383300,16,1.465
1384200,16,1.46
1385100,16,1.455
1386000,16,1.45
1386900,16,1.445
1387800,16,1.44
1388700,16,1.435
1389600,16,1.43
1390500,16,1.425
1391400,16,1.42
1392300,16,1.415
1393200,16,1.41
1394100,16,1.405
1395000,16,1.4
1395900,16,1.395
1396800,16,1.39
1397700,16,1.385
1398600,16,1.38
1399500,16,1.375
1400400,16,1.37
1401300,16,1.365
1402200,16,1.36
1403100,16,1.355
1404000,16,1.35
1404900,16,1.345
1405800,16,1.34
1406700,16,1.335
1407600,21,1.33
1408500,21,1.325
1409400,21,1.32
1410300,21,1.315
1411200,21,1.31
1412100,21,1.305
1413000,21,1.3
1413900,21,1.295
1414800,21,1.29
1415700,21,1.285
1416600,21,1.28
1417500,21,1.275
1418400,21,1.27
1419300,21,1.265
1420200,21,1.26
1421100,21,1.255
1422000,21,1.25
1422900,21,1.245
1423800,21,1.24
1424700,21,1.235
1425600,21,1.23
1426500,21,1.225
1427400,21,1.22
1428300,21,1.215
1429200,21,1.21
1430100,21,1.205
1431000,21,1.2
1431900,21,1.19503
1432800,21,1.19011
1433700,21,1.18525
1434600,21,1.18044
1435500,21,1.17569
1436400,21,1.171
1437300,21,1.16636
1438200,21,1.16178
1439100,21,1.15725
1440000,21,1.15278
1440900,21,1.14836
1441800,21,1.144
1442700,21,1.13969
1443600,21,1.13544
1444500,21,1.13125
1445400,21,1.12711
1446300,21,1.12303
1447200,21,1.119
1448100,21,1.11503
1449000,21,1.11111
1449900,21,1.10725
1450800,21,1.10344
1451700,21,1.09969
1452600,21,1.096
1453500,21,1.09236
1454400,21,1.08878
1455300,21,1.08525
1456200,21,1.08178
1457100,21,1.07836
1458000,21,1.075
1458900,21,1.07169
1459800,21,1.06844
1460700,16,1.06525
1461600,16,1.06211
1462500,16,1.05903
1463400,16,1.056
1464300,16,1.05303
1465200,16,1.05011
1466100,16,1.04725
1467000,16,1.04444
1467900,16,1.04169
1468800,16,1.039
1469700,16,1.03636
1470600,16,1.03378
1471500,16,1.03125
1472400,16,1.02878
1473300,16,1.02636
1474200,16,1.024
1475100,16,1.02169
1476000,16,1.01944
1476900,16,1.01725
1477800,16,1.01511
1478700,16,1.01303
1479600,16,1.011
1480500,16,1.00903
1481400,16,1.00711
1482300,16,1.00525
1483200,16,1.00344
1484100,16,1.00169
1485000,16,1
1485900,16,0.998333
1486800,16,0.996667
1487700,16,0.995
1488600,16,0.993333
1489500,16,0.991667
1490400,16,0.99
1491300,16,0.988333
1492200,16,0.986667
1493100,16,0.985
1494000,21,0.983333
1494900,21,0.981667
1495800,21,0.98
1496700,21,0.978333
1497600,21,0.976667
1498500,21,0.975
1499400,21,0.973333
1500300,21,0.971667
1501200,21,0.97
1502100,21,0.968333
1503000,21,0.966667
1503900,21,0.965
1504800,21,0.963333
1505700,21,0.961667
1506600,21,0.96
1507500,21,0.958333
1508400,21,0.956667
1509300,21,0.955
1510200,21,0.953333
1511100,21,0.951667
1512000,21,0.95
1512900,21,0.948333
1513800,21,0.946667
1514700,21,0.945
1515600,21,0.943333
1516500,21,0.941667
1517400,21,0.94
1518300,21,0.938333
1519200,21,0.936667
1520100,21,0.935
1521000,21,0.933333
1521900,21,0.931667
1522800,21,0.93
1523700,21,0.928333
1524600,21,0.926667
1525500,21,0.925
1526400,21,0.923333
1527300,21,0.921667
1528200,21,0.92
1529100,21,0.918333
1530000,21,0.916667
1530900,21,0.915
1531800,21,0.913333
1532700,21,0.911667
1533600,21,0.91
1534500,21,0.908333
1535400,21,0.906667
1536300,21,0.905
1537200,21,0.903333
1538100,21,0.901667
1539000,21,0.9
1539900,21,0.898333
1540800,21,0.896667
1541700,21,0.895
1542600,21,0.893333
1543500,21,0.891667
1544400,21,0.89
1545300,21,0.888333
1546200,21,0.886667
1547100,16,0.885
1548000,16,0.883333
1548900,16,0.881667
1549800,16,0.88
1550700,16,0.878333
1551600,16,0.876667
1552500,16,0.875
1553400,16,0.873333
1554300,16,0.871667
1555200,16,0.87
1556100,16,0.868333
1557000,16,0.866667
1557900,16,0.865
1558800,16,0.863333
1559700,16,0.861667
1560600,16,0.86
1561500,16,0.858333
1562400,16,0.856667
1563300,16,0.855
1564200,16,0.853333
1565100,16,0.851667
1566000,16,0.85
1566900,16,0.848333
1567800,16,0.846667
1568700,16,0.845
1569600,16,0.843333
1570500,16,0.841667
1571400,16,0.84
1572300,16,0.838333
1573200,16,0.836667
1574100,16,0.835
1575000,16,0.833333
1575900,16,0.831667
1576800,16,0.83
1577700,16,0.828333
1578600,16,0.826667
1579500,16,0.825
1580400,21,0.823333
1581300,21,0.821667
1582200,21,0.82
1583100,21,0.818333
1584000,21,0.816667
1584900,21,0.815
1585800,21,0.813333
1586700,21,0.811667
1587600,21,0.81
1588500,21,0.808333
1589400,21,0.806667
1590300,21,0.805
1591200,21,0.803333
1592100,21,0.801667
1593000,21,0.8
1593900,21,0.798288
1594800,21,0.796491
1595700,21,0.794617
1596600,21,0.792672
1597500,21,0.790664
1598400,21,0.7886
1599300,21,0.786488
1600200,21,0.784336
1601100,21,0.78215
1602000,21,0.779938
1602900,21,0.777708
1603800,21,0.775467
1604700,21,0.773222
1605600,21,0.77098
1606500,21,0.76875
1607400,21,0.766538
1608300,21,0.764352
1609200,21,0.7622
1610100,21,0.760088
1611000,21,0.758025
1611900,21,0.756017
1612800,21,0.754072
1613700,21,0.752197
1614600,21,0.7504
1615500,21,0.748688
1616400,21,0.747069
1617300,21,0.74555
1618200,21,0.744138
1619100,21,0.742841
1620000,21,0.741667
1620900,21,0.740622
1621800,21,0.739714
1622700,21,0.73895
1623600,21,0.738338
1624500,21,0.737886
1625400,21,0.7376
1626300,21,0.737488
1627200,21,0.737558
1628100,21,0.737817
1629000,21,0.738272
1629900,21,0.73893
1630800,21,0.7398
1631700,21,0.740888
1632600,21,0.742202
1633500,16,0.74375
1634400,16,0.745538
1635300,16,0.747575
1636200,16,0.749867
1637100,16,0.752422
1638000,16,0.755247
1638900,16,0.75835
1639800,16,0.761738
1640700,16,0.765419
1641600,16,0.7694
1642500,16,0.773688
1643400,16,0.778291
1644300,16,0.783217
1645200,16,0.788472
1646100,16,0.794064
1647000,16,0.8
1647900,16,0.806469
1648800,16,0.813643
1649700,16,0.821506
1650600,16,0.830044
1651500,16,0.839239
1652400,16,0.849077
1653300,16,0.859542
1654200,16,0.870617
1655100,16,0.882288
1656000,16,0.894539
1656900,16,0.907354
1657800,16,0.920718
1658700,16,0.934614
1659600,16,0.949028
1660500,16,0.963942
1661400,16,0.979343
1662300,16,0.995213
1663200,16,1.01154
1664100,16,1.0283
1665000,16,1.04549
1665900,16,1.06308
1666800,21,1.08107
1667700,21,1.09943
1668600,21,1.11815
1669500,21,1.13722
1670400,21,1.15662
1671300,21,1.17633
1672200,21,1.19633
1673100,21,1.21662
1674000,21,1.23718
1674900,21,1.25799
1675800,21,1.27903
1676700,21,1.30029
1677600,21,1.32175
1678500,21,1.34341
1679400,21,1.36523
1680300,21,1.38721
1681200,21,1.40934
1682100,21,1.43158
1683000,21,1.45394
1683900,21,1.47639
1684800,21,1.49892
1685700,21,1.52152
1686600,21,1.54416
1687500,21,1.56683
1688400,21,1.58951
1689300,21,1.6122
1690200,21,1.63487
1691100,21,1.65751
1692000,21,1.6801
1692900,21,1.70263
1693800,21,1.72509
1694700,21,1.74744
1695600,21,1.76969
1696500,21,1.79182
1697400,21,1.8138
1698300,21,1.83562
1699200,21,1.85727
1700100,21,1.87874
1701000,21,1.9
1701900,21,1.92115
1702800,21,1.94229
1703700,21,1.96342
1704600,21,1.98455
1705500,21,2.00567
1706400,21,2.02679
1707300,21,2.0479
1708200,21,2.06902
1709100,21,2.09014
1710000,21,2.11125
1710900,21,2.13238
1711800,21,2.1535
1712700,21,2.17463
1713600,21,2.19577
1714500,21,2.21692
1715400,21,2.23808
1716300,21,2.25925
1717200,21,2.28044
1718100,21,2.30164
1719000,21,2.32285
1719900,16,2.34408
1720800,16,2.36533
1721700,16,2.3866
1722600,16,2.40789
1723500,16,2.4292
1724400,16,2.45054
1725300,16,2.4719
1726200,16,2.49329
1727100,16,2.51471
1728000,16,2.53615
1728900,16,2.55763
1729800,16,2.57914
1730700,16,2.60068
1731600,16,2.62226
1732500,16,2.64387
1733400,16,2.66553
1734300,16,2.68722
1735200,16,2.70895
1736100,16,2.73072
1737000,16,2.75254
1737900,16,2.7744
1738800,16,2.7963
1739700,16,2.81825
1740600,16,2.84026
1741500,16,2.86231
1742400,16,2.88441
1743300,16,2.90657
1744200,16,2.92878
1745100,16,2.95104
1746000,16,2.97336
1746900,16,2.99574
1747800,16,3.01818
1748700,16,3.04068
1749600,16,3.06324
1750500,16,3.08587
1751400,16,3.10856
1752300,16,3.13132
1753200,21,3.15414
1754100,21,3.17704
1755000,21,3.2
1755900,21,3.22311
1756800,21,3.24642
1757700,21,3.26994
1758600,21,3.29365
1759500,21,3.31755
1760400,21,3.34163
1761300,21,3.36588
1762200,21,3.39029
1763100,21,3.41486
1764000,21,3.43958
1764900,21,3.46444
1765800,21,3.48944
1766700,21,3.51456
1767600,21,3.5398
1768500,21,3.56516
1769400,21,3.59061
1770300,21,3.61617
1771200,21,3.64181
1772100,21,3.66753
1773000,21,3.69333
1773900,21,3.7192
1774800,21,3.74512
1775700,21,3.7711
1776600,21,3.79712
1777500,21,3.82318
1778400,21,3.84926
1779300,21,3.87537
1780200,21,3.90149
1781100,21,3.92762
1782000,21,3.95375
1782900,21,3.97987
1783800,21,4.00597
1784700,21,4.03205
1785600,21,4.0581
1786500,21,4.08411
1787400,21,4.11008
1788300,21,4.13599
1789200,21,4.16184
1790100,21,4.18763
1791000,21,4.21333
1791900,21,4.23896
1792800,21,4.26449
1793700,21,4.28992
1794600,21,4.31525
1795500,21,4.34047
1796400,21,4.36556
1797300,21,4.39053
1798200,21,4.41536
1799100,21,4.44005
1800000,21,4.46458
1800900,21,4.48896
1801800,21,4.51317
1802700,21,4.53721
1803600,21,4.56107
1804500,21,4.58474
1805400,21,4.60821
1806300,16,4.63148
1807200,16,4.65454
1808100,16,4.67738
1809000,16,4.7
1809900,16,4.72243
1810800,16,4.74474
1811700,16,4.76691
1812600,16,4.78896
1813500,16,4.81089
1814400,16,4.83269
1815300,16,4.85438
1816200,16,4.87595
1817100,16,4.8974
1818000,16,4.91875
1818900,16,4.93999
1819800,16,4.96112
1820700,16,4.98215
1821600,16,5.00308
1822500,16,5.02391
1823400,16,5.04464
1824300,16,5.06528
1825200,16,5.08583
1826100,16,5.10629
1827000,16,5.12667
1827900,16,5.14696
1828800,16,5.16717
1829700,16,5.1873
1830600,16,5.20736
1831500,16,5.22734
1832400,16,5.24726
1833300,16,5.2671
1834200,16,5.28688
1835100,16,5.3066
1836000,16,5.32625
1836900,16,5.34585
1837800,16,5.36539
1838700,16,5.38487
1839600,21,5.40431
1840500,21,5.4237
1841400,21,5.44304
1842300,21,5.46234
1843200,21,5.4816
1844100,21,5.50082
1845000,21,5.52
1845900,21,5.53915
1846800,21,5.55827
1847700,21,5.57736
1848600,21,5.59643
1849500,21,5.61547
1850400,21,5.63449
1851300,21,5.65349
1852200,21,5.67248
1853100,21,5.69145
1854000,21,5.71042
1854900,21,5.72937
1855800,21,5.74832
1856700,21,5.76727
1857600,21,5.78621
1858500,21,5.80516
1859400,21,5.82411
1860300,21,5.84306
1861200,21,5.86203
1862100,21,5.88101
1863000,21,5.9
1863900,21,5.91902
1864800,21,5.93807
1865700,21,5.95715
1866600,21,5.97625
1867500,21,5.99536
1868400,21,6.01449
1869300,21,6.03362
1870200,21,6.05275
1871100,21,6.07187
1872000,21,6.09097
1872900,21,6.11006
1873800,21,6.12912
1874700,21,6.14815
1875600,21,6.16714
1876500,21,6.18609
1877400,21,6.205
1878300,21,6.22384
1879200,21,6.24263
1880100,21,6.26135
1881000,21,6.28
1881900,21,6.29857
1882800,21,6.31706
1883700,21,6.33546
1884600,21,6.35376
1885500,21,6.37196
1886400,21,6.39006
1887300,21,6.40804
1888200,21,6.4259
1889100,21,6.44364
1890000,21,6.46125
1890900,21,6.47872
1891800,21,6.49605
1892700,16,6.51324
1893600,16,6.53027
1894500,16,6.54714
1895400,16,6.56384
1896300,16,6.58037
1897200,16,6.59673
1898100,16,6.6129
1899000,16,6.62889
1899900,16,6.64468
1900800,16,6.66027
1901700,16,6.67565
1902600,16,6.69083
1903500,16,6.70578
1904400,16,6.72051
1905300,16,6.73501
1906200,16,6.74928
1907100,16,6.76331
1908000,16,6.77708
1908900,16,6.79061
1909800,16,6.80388
1910700,16,6.81688
1911600,16,6.82961
1912500,16,6.84207
1913400,16,6.85424
1914300,16,6.86613
1915200,16,6.87772
1916100,16,6.88901
1917000,16,6.9
1917900,16,6.91059
1918800,16,6.92069
1919700,16,6.93032
1920600,16,6.9395
1921500,16,6.94824
1922400,16,6.95655
1923300,16,6.96446
1924200,16,6.97197
1925100,16,6.97911
1926000,21,6.98588
1926900,21,6.99231
1927800,21,6.9984
1928700,21,7.00418
1929600,21,7.00965
1930500,21,7.01484
1931400,21,7.01976
1932300,21,7.02443
1933200,21,7.02885
1934100,21,7.03305
1935000,21,7.03704
1935900,21,7.04083
1936800,21,7.04445
1937700,21,7.0479
1938600,21,7.0512
1939500,21,7.05437
1940400,21,7.05742
1941300,21,7.06037
1942200,21,7.06323
1943100,21,7.06602
1944000,21,7.06875
1944900,21,7.07144
1945800,21,7.0741
1946700,21,7.07676
1947600,21,7.07941
1948500,21,7.08209
1949400,21,7.0848
1950300,21,7.08756
1951200,21,7.09039
1952100,21,7.09329
1953000,21,7.0963
1953900,21,7.09941
1954800,21,7.10265
1955700,21,7.10603
1956600,21,7.10957
1957500,21,7.11328
1958400,21,7.11718
1959300,21,7.12128
1960200,21,7.1256
1961100,21,7.13015
1962000,21,7.13495
1962900,21,7.14002
1963800,21,7.14536
1964700,21,7.151
1965600,21,7.15695
1966500,21,7.16322
1967400,21,7.16984
1968300,21,7.17681
1969200,21,7.18415
1970100,21,7.19187
1971000,21,7.2
1971900,21,7.20833
1972800,21,7.21667
1973700,21,7.225
1974600,21,7.23333
1975500,21,7.24167
1976400,21,7.25
1977300,21,7.25833
1978200,21,7.26667
1979100,16,7.275
1980000,16,7.28333
1980900,16,7.29167
1981800,16,7.3
1982700,16,7.30833
1983600,16,7.31667
1984500,16,7.325
1985400,16,7.33333
1986300,16,7.34167
1987200,16,7.35
1988100,16,7.35833
1989000,16,7.36667
1989900,16,7.375
1990800,16,7.38333
1991700,16,7.39167
1992600,16,7.4
1993500,16,7.40833
1994400,16,7.41667
1995300,16,7.425
1996200,16,7.43333
1997100,16,7.44167
1998000,16,7.45
1998900,16,7.45833
1999800,16,7.46667
2000700,16,7.475
2001600,16,7.48333
2002500,16,7.49167
2003400,16,7.5
2004300,16,7.50833
2005200,16,7.51667
2006100,16,7.525
2007000,16,7.53333
2007900,16,7.54167
2008800,16,7.55
2009700,16,7.55833
2010600,16,7.56667
2011500,16,7.575
2012400,21,7.58333
2013300,21,7.59167
2014200,21,7.6
2015100,21,7.60833
2016000,21,7.61667
2016900,21,7.625
2017800,21,7.63333
2018700,21,7.64167
2019600,21,7.65
2020500,21,7.65833
2021400,21,7.66667
2022300,21,7.675
2023200,21,7.68333
2024100,21,7.69167
2025000,21,7.7
2025900,21,7.70833
2026800,21,7.71667
2027700,21,7.725
2028600,21,7.73333
2029500,21,7.74167
2030400,21,7.75
2031300,21,7.75833
2032200,21,7.76667
2033100,21,7.775
2034000,21,7.78333
2034900,21,7.79167
2035800,21,7.8
2036700,21,7.80833
2037600,21,7.81667
2038500,21,7.825
2039400,21,7.83333
2040300,21,7.84167
2041200,21,7.85
2042100,21,7.85833
2043000,21,7.86667
2043900,21,7.875
2044800,21,7.88333
2045700,21,7.89167
2046600,21,7.9
2047500,21,7.90833
2048400,21,7.91667
2049300,21,7.925
2050200,21,7.93333
2051100,21,7.94167
2052000,21,7.95
2052900,21,7.95833
2053800,21,7.96667
2054700,21,7.975
2055600,21,7.98333
2056500,21,7.99167
2057400,21,8
2058300,21,8.00833
2059200,21,8.01667
2060100,21,8.025
2061000,21,8.03333
2061900,21,8.04167
2062800,21,8.05
2063700,21,8.05833
2064600,21,8.06667
2065500,16,8.075
2066400,16,8.08333
2067300,16,8.09167
2068200,16,8.1
2069100,16,8.10833
2070000,16,8.11667
2070900,16,8.125
2071800,16,8.13333
2072700,16,8.14167
2073600,16,8.15
2074500,16,8.15833
2075400,16,8.16667
2076300,16,8.175
2077200,16,8.18333
2078100,16,8.19167
2079000,16,8.2
2079900,16,8.20819
2080800,16,8.21608
2081700,16,8.22368
2082600,16,8.231
2083500,16,8.23804
2084400,16,8.2448
2085300,16,8.25129
2086200,16,8.2575
2087100,16,8.26345
2088000,16,8.26914
2088900,16,8.27456
2089800,16,8.27973
2090700,16,8.28465
2091600,16,8.28932
2092500,16,8.29375
2093400,16,8.29794
2094300,16,8.30188
2095200,16,8.3056
2096100,16,8.30909
2097000,16,8.31235
2097900,16,8.31538
2098800,21,8.3182
2099700,21,8.32081
2100600,21,8.3232
2101500,21,8.32539
2102400,21,8.32737
2103300,21,8.32915
2104200,21,8.33074
2105100,21,8.33213
2106000,21,8.33333
2106900,21,8.33435
2107800,21,8.33519
2108700,21,8.33585
2109600,21,8.33634
2110500,21,8.33665
2111400,21,8.3368
2112300,21,8.33679
2113200,21,8.33661
2114100,21,8.33628
2115000,21,8.3358
2115900,21,8.33517
2116800,21,8.3344
2117700,21,8.33349
2118600,21,8.33243
2119500,21,8.33125
2120400,21,8.32994
2121300,21,8.3285
2122200,21,8.32693
2123100,21,8.32525
2124000,21,8.32346
2124900,21,8.32155
2125800,21,8.31954
2126700,21,8.31742
2127600,21,8.3152
2128500,21,8.31289
2129400,21,8.31048
2130300,21,8.30798
2131200,21,8.3054
2132100,21,8.30274
2133000,21,8.3
2133900,21,8.29711
2134800,21,8.29401
2135700,21,8.29069
2136600,21,8.28716
2137500,21,8.28341
2138400,21,8.27945
